ACEA,0.02337059445366608
ACEB,0.0049454408138205445
ACK,2.7545822591200364e-06
ACN_1,9.303858666882825e-06
ACN_2,7.614834350716526e-06
ACS,1.0772137577462482e-06
ATP_MAINTENANCE,0.026615635977541414
ATP_syn,0.012328501709066877
CITRA_SYN,0.0647475907202928
CYTBO,0.025992624946921405
EDA,0.0007007637761558931
EDD,0.002097004995583164
ENO,0.00303837480289626
FBA,7.652346018153372e-05
FBP,5.039618794399486e-06
FUMA,9.161927905787515e-07
GDH,0.017631050553070016
GLT,0.05436024119905196
GND,0.002077691579871959
GPM,0.00122017026495988
GROWTH,0.0010245079597995428
LPD,0.020861193237627328
MAD,0.003168600765942369
MDH,0.0020208025388748357
MQO,0.0018934391073360639
NADH_req,0.0004077997589030588
NDHII,0.00502612444844611
PCK,0.0011936219053010864
PDH,0.0001609463003328128
PFK,0.02597362560350094
PGI,0.006358733816861372
PGK,6.157874935797114e-07
PGL,7.877194638419849e-06
PIT,8.522793025337802e-05
PPC,0.0018220492009558657
PPS,6.342128423333926e-07
PTA,1.6138394577681903e-06
PYK,0.003613933333319705
RPE,3.695471573043202e-05
RPI,3.926500149883938e-05
SDH,0.002009229683395654
SK,8.628271168653612e-07
SQR,2.733397528642198e-05
TPI,1.6732020266557734e-05
XCH_ACE1,2.888965436008417e-07
XCH_ACE2,6.450506554629698e-07
XCH_GLC,3.6706191051602555e-07
XCH_P,1.7111777704872932e-07
ZWF,0.008668189303350855
