ACEA,0.0005510572129921038
ACEB,0.00011924997175923047
ACK,1.0058810328367196e-05
ACN_1,3.1034511875464854e-06
ACN_2,2.628504093153683e-06
ACS,1.8390764650738634e-08
ATP_MAINTENANCE,0.02530469213133619
ATP_syn,0.04514296447979329
CITRA_SYN,0.0016458534456980645
CYTBO,0.020802785062758792
EDA,0.012828508165500227
EDD,0.03813858427361362
ENO,7.767666809561924e-05
FBA,0.002170451759833318
FBP,3.938587611530819e-06
FUMA,4.79720385394844e-07
GDH,0.018680703754161726
GLT,0.0014965757039148882
GND,0.03828458554083761
GPM,3.2065183744350856e-05
GROWTH,0.0004238291421989268
LPD,0.000587827678906569
MAD,0.0017834062494438314
MDH,0.0009014112260046676
MQO,0.0008455161973685184
NADH_req,0.0066813251420365614
NDHII,0.002955098905795074
PCK,7.511750788054966e-05
PDH,0.012848405476206725
PFK,0.012470226206088987
PGI,0.009541077180382121
PGK,1.5959419135888608e-06
PGL,6.116587368899112e-05
PIT,0.0002278518094347183
PPC,0.0011527987906934933
PPS,3.8185705518445356e-07
PTA,1.4995278360858955e-06
PYK,0.025290411180088415
RPE,7.314376813932419e-05
RPI,0.00012315997730110578
SDH,4.110514464929563e-05
SK,5.7853564053994555e-08
SQR,4.4433300454282953e-07
TPI,0.0004559233005682721
XCH_ACE1,7.88077325619696e-10
XCH_ACE2,2.001930708012134e-09
XCH_GLC,7.363259377224374e-10
XCH_P,5.75703381147652e-09
ZWF,0.04154790728665501
