PGI,0.17049714050678919,0.17049721999841844
PFK,0.19727332313084867,0.19727415430787923
FBA,0.1971488657643535,0.19714975318784203
TPI,0.19714886577328453,0.19714975317733735
GDH,0.42673710060489356,0.42673802930373506
PGK,0.4267371001258114,0.42673818184304757
GPM,0.42636695021680976,0.4263679158409993
ENO,0.4263669502255819,0.42636791584181927
PYK,0.1783828647771613,0.1783840709962411
ZWF,0.05945196636516067,0.05945205194653904
PGL,0.05945193229845433,0.05945201776151343
GND,0.04027052281433705,0.040271942625321265
RPE,0.026669167782950722,0.02667013208669326
RPI,0.013601355005109896,0.013601810536777063
X5P_GAP_TKT,0.02666916771324055,0.02667013212958213
F6P_E4P_TKT,0.013289903037547299,0.013290389548537934
S7P_R5P_TKT,0.013379265099574133,0.013379741987567657
F6P_GAP_TAL,0.013379265123242806,0.01337974216052504
S7P_E4P_TAL,0.013379264712173836,0.01337974247951132
FBP,0.00012440093799785638,0.00012445752669844296
PPC,0.061613004178467004,0.06161523312510236
PCK,0.04374870300082672,0.043750704446212006
PPS,8.7913378828423e-06,8.791385468643784e-06
MAD,0.031821518093061676,0.03182165160351862
PDH,0.25659583843482914,0.25659599629154556
GLT,0.03892137207923529,0.03892142484662845
ACN_1,0.03892137207851875,0.038921424847264234
ACN_2,0.03892137207851877,0.038921424847256685
ICD,0.02425458853737617,0.024254664484952466
LPD,0.023987406039333983,0.02398745532709871
SK,0.023987313236103324,0.023989296566980622
SDH,0.03865418958037804,0.038654215688954614
FUMA,0.038654189580377495,0.03865421568870414
MQO,2.120552197229507,2.120553669026255
MDH,2.0990528727468987,2.0990542140371713
ACEA,0.014666760362515754,0.014666783540863764
ACEB,0.014666760362290284,0.014666783541089589
ACEK_1,0.0017089197040039026,0.0017089197266120946
ACEK_2,0.0017089197040177607,0.0017089197266039308
EDD,0.019180107625620238,0.0191814435423525
EDA,0.01918010762561957,0.019181443538669483
NADH_req,0.35821852531837123,0.35821949248869556
PNT_req,0.11952264559542042,0.11952451776342936
ADK,0.011028162631208755,0.011028169623976635
ATP_syn,1.2776871958034377,1.277690664600025
CYA,0.008036582342638453,0.008036591502835966
DOS,0.008036582219748059,0.008036592948072121
ACK,0.002982949599103384,0.002982956988362041
ACS,0.0029827816443245363,0.002982789037189483
PTA,0.0029829495957697273,0.002982956991675144
PTS_0,0.22999999971892393,0.23000000538664733
PTS_1,0.2299999999995051,0.23000000000158632
PTS_2,0.22999999999954923,0.2300000000008815
PTS_3,0.22999999999984275,0.23000000000039966
PTS_4,0.22999999999984297,0.23000000000039958
GLC_feed,0.22999999999999998,0.22999999999999998
CYTBO,0.45984811867085573,0.45984935722511894
SQR,0.03865418958012448,0.03865421568658211
NDHII,0.5013241718864989,0.5013255773600549
GROWTH,4.380040954122278e-07,4.3804779961669186e-07
ATP_MAINTENANCE,1.6316243403580841,1.6316323835607796
XCH_GLC,0.2299999999998434,0.23000000000039886
PIT,0.0009101567869097333,0.0009102645357308583
XCH_P,0.0009101613576062554,0.0009102645000466187
XCH_ACE1,1.6795130796649744e-07,1.6795450204998092e-07
_ACE_OUT,1.6795263497501612e-07,1.679530591629658e-07
XCH_ACE2,1.6795131152582536e-07,1.6795449960572412e-07
GL6P_HYDROLYSIS,3.406717858949432e-08,3.4067480541362524e-08
CITRA_SYN,0.2020798221691858,0.20207985788853394
