ACEA,1.2166712455932241e-05
ACEB,2.750101053773245e-06
ACK,5.432829063944136e-06
ACN_1,1.0278507359541382e-07
ACN_2,8.704989157328207e-08
ACS,7.370064558344597e-09
ATP_MAINTENANCE,0.00014893819846191562
ATP_syn,0.00016601127319976067
CITRA_SYN,7.998932789450133e-05
CYTBO,6.253057384697202e-05
EDA,2.969699238015801e-06
EDD,6.081386863772921e-06
ENO,2.534912239002165e-06
FBA,9.035774688819114e-05
FBP,0.0006094252694048897
FUMA,1.6889614018201484e-08
GDH,0.0004148320575575137
GLT,0.00013617246754533686
GND,7.928479384377866e-06
GPM,1.0556607187588076e-06
GROWTH,2.6234247501320254e-05
LPD,3.4066539410526156e-05
MAD,2.545242135145267e-05
MDH,3.1638710968242095e-05
MQO,3.0314790764255096e-05
NADH_req,0.00013975075995434564
NDHII,0.0001478508313231208
PCK,5.669081016955056e-06
PDH,2.5452923770575482e-05
PFK,0.00017474490170184379
PGI,6.577426706269681e-05
PGK,6.758761876497809e-08
PGL,2.605373043373623e-07
PIT,1.2641296945481879e-05
PPC,3.342168819888284e-05
PPS,1.863078407046974e-08
PTA,1.0258091781233081e-06
PYK,0.00017100171437069018
RPE,1.513622380036367e-06
RPI,1.0730427512670529e-06
SDH,6.867341102517949e-07
SK,1.1208609989319437e-09
SQR,7.72010684654996e-09
TPI,1.8271186165313866e-05
XCH_ACE1,3.375437256092351e-11
XCH_ACE2,8.581077067990571e-11
XCH_GLC,3.1829186123788836e-11
XCH_P,3.3328639766636373e-10
ZWF,9.844520613321061e-05
