ACEA,0.0008550537834589311
ACEB,0.00018818804671259792
ACK,7.547341513605699e-06
ACN_1,1.4955961182082367e-05
ACN_2,1.266233296878111e-05
ACS,1.4800741126447248e-07
ATP_MAINTENANCE,0.0405328407606868
ATP_syn,0.013448608855652047
CITRA_SYN,0.15547926111953245
CYTBO,0.03145494765020648
EDA,0.0004860221110374943
EDD,0.0014461409091503438
ENO,0.0001408231680235239
FBA,0.0001224812094909461
FBP,1.911500635873309e-06
FUMA,1.4612171330349866e-06
GDH,0.028165949155665122
GLT,0.12265608733762669
GND,0.0014454161766408805
GPM,5.822194030369321e-05
GROWTH,0.0012029610388882839
LPD,0.002467620770697558
MAD,0.0037753964109515856
MDH,0.0031786375909352085
MQO,0.0031045356776393113
NADH_req,0.0009195382167055677
NDHII,0.0017339051899238692
PCK,0.0022947680911812526
PDH,0.0003592342968911158
PFK,0.038481079396262
PGI,0.0034214675437612974
PGK,6.304313822369512e-08
PGL,3.610619468547016e-06
PIT,2.9801669012258225e-05
PPC,0.0027293747893494466
PPS,5.0437433972427836e-08
PTA,1.1046424524541187e-06
PYK,0.003971383316421509
RPE,2.7857529758250343e-05
RPI,3.646027619114839e-05
SDH,6.213830860851699e-05
SK,1.0441455221277263e-08
SQR,8.241440800499378e-07
TPI,2.5275728614916615e-05
XCH_ACE1,1.1256456877717369e-10
XCH_ACE2,1.0630314684068054e-10
XCH_GLC,1.414597328164291e-10
XCH_P,6.843339506179547e-10
ZWF,0.0038620179484211425
