PGI,-5.6905864168540395e-24,3.7695832013030564e-20
PFK,-2.9637805295765257e-24,4.825589147751569e-21
FBA,-5.375271476179572e-23,9.810828390705255e-21
TPI,-5.020951162372308e-23,7.306578117541186e-21
GDH,-7.827601529298943e-23,4.376395797333252e-20
PGK,-6.2768448942727785e-19,9.266407207118509e-19
GPM,-4.6200479685064495e-19,2.080792902441831e-19
ENO,-7.234531876079992e-19,3.2849611859050326e-19
PYK,-7.907566407568786e-21,4.1464216293169e-20
ZWF,-2.0440871669870108e-24,4.9906500012909325e-21
PGL,-1.996360567819112e-24,4.989493392952629e-21
GND,-2.5524498318734653e-23,4.950390513909787e-21
RPE,-2.134467695091514e-23,2.8144861900270116e-21
RPI,-1.464590732634945e-24,1.4991313188350474e-21
X5P_GAP_TKT,-8.867274470477753e-24,2.0657996165310196e-21
F6P_E4P_TKT,-2.699696876394146e-24,9.50520311201047e-22
S7P_R5P_TKT,-1.4052915511805017e-24,1.343128144901056e-21
F6P_GAP_TAL,-2.8676804300318e-20,1.557298323002005e-23
S7P_E4P_TAL,-1.4035561389642577e-24,1.2936707981022733e-21
FBP,-1.0348499972310379e-29,1.8887855318275525e-27
PPC,-1.3133591463690648e-22,6.889554786171476e-22
PCK,-5.880078535048749e-18,1.0442925395778196e-18
PPS,-2.5783130615089764e-18,7.164425401325646e-18
MAD,-1.746122135657689e-14,5.0028078142119516e-14
PDH,-8.39249160206296e-15,2.332044296088841e-14
GLT,-5.921349564681447e-17,2.930265086682727e-17
ACN_1,-9.903267832727775e-15,2.8792910770898405e-15
ACN_2,-1.3719298103931859e-14,3.97841401747984e-15
ICD,-1.272720462213564e-10,2.5729404549211945e-10
LPD,-1.3708818758341922e-12,6.854752414165102e-13
SK,-3.9055235397244556e-13,2.707061639515915e-13
SDH,-1.725337178603168e-14,5.0545536683664586e-14
FUMA,-1.7224087585793632e-14,5.0308322714940494e-14
MQO,-2.306125309341265e-15,6.607281351772567e-15
MDH,-2.3309948090698616e-15,6.610816997293549e-15
ACEA,-6.892328197369101e-13,1.393824845990408e-12
ACEB,-1.1996658812576473e-19,3.761547474411365e-19
ACEK_1,0.0003617478918490063,0.000361761682659208
ACEK_2,0.0003626509804817987,0.0003626635800192336
EDD,-6.387584503015558e-25,1.3020286572015032e-22
EDA,-6.33423498787385e-25,1.2570091662299308e-22
NADH_req,-1.153822441189656e-12,5.837068764826329e-13
PNT_req,-1.3679903651531155e-12,6.849471471254142e-13
ADK,-9.318469511968535e-06,-9.296293574629e-06
ATP_syn,4.823479933281385e-06,4.823912121974025e-06
CYA,-5.902472363124245e-23,7.026299170071309e-31
DOS,-1.4134737080857654e-08,-1.4133201627788588e-08
ACK,-3.224469322759153e-17,3.9251989574907506e-17
ACS,-6.015101078808179e-17,1.4297219464260906e-17
PTA,-1.721400925819614e-17,3.0302904937790566e-17
PTS_0,4.847862594322581e-43,1.7923030084637016e-33
PTS_1,-1.011840325727392e-29,1.792729523577675e-23
PTS_2,-2.151098732982744e-28,3.811526444253525e-22
PTS_3,-2.4403773286168606e-26,4.3241148062064336e-20
PTS_4,-2.8898330201285085e-18,3.3700077297450534e-26
GLC_feed,0.002388,0.002388
CYTBO,-1.2949620814844303e-12,6.739366187768696e-13
SQR,-5.281349496621957e-14,1.4469190900978646e-13
NDHII,-1.5437207734336766e-12,7.809524228685749e-13
GROWTH,-3.2623093276899484e-196,3.235875404743565e-205
ATP_MAINTENANCE,-0.0003469083101493512,-0.00034688201788849355
XCH_GLC,5.9551115111905205e-06,5.955111512827398e-06
PIT,-1.929941003816109e-05,-1.9285868495558086e-05
XCH_P,-1.929728354865372e-05,-1.9293871928266398e-05
XCH_ACE1,-1.0038077268140628e-17,1.1036375326760404e-17
_ACE_OUT,-3.8344031679907356e-20,1.1972616741529836e-20
XCH_ACE2,-1.0014142172553543e-17,1.0912761132374604e-17
GL6P_HYDROLYSIS,-6.616650182517402e-31,1.653682433032527e-27
CITRA_SYN,-8.29071538573164e-15,2.232062453368942e-14
