0.178026251,0.1622047793,0.1684160468,0.1682904045,0.1683010589,0.1683007819,0.1683012191,0.1683006508,0.1683015756,0.1682954697,0.1728586398,0.1535789004,0.16830141,0.1683006124,0.1785847772,0.1682961015,0.1826445333,-0.0053371397,0.1684870326,0.1682832208,0.1683014098,0.1682684354,0.1683116987,0.1682032566,0.1731432588,0.1672049785,0.1810042971,0.145693379,0.1688851355,0.167407009,0.1683010822,0.1683010175,0.2403304591,0.1433171225,0.1683013432,0.1682978763,0.1717939316,0.1360349304,0.1683158625,0.1681212089,0.1683013335,0.1683010185,0.1690377756,0.1668870287,0.1783781053,0.1673819206,0.1750401964,0.1552585659,0.1684443091,0.1675617476,0.1918136332,0.0913140233,0.1687669233,0.1677833111,0.2189955722,0.0149682808,0.1975202237,0.1682155862,0.1687932284,0.1682620256,0.1743412836,0.1674623469,0.1815223491,0.1490131881,0.1690838303,0.1535877861,,,0.1683258996,0.1682986248,0.1683041112,0.1682702108,0.1683023143,0.1683008925,0.1962474154,0.1633314586,0.1755397197,0.1677382584,0.1762778303,0.1616512453,0.1689894532,0.1682400112,0.1683065454,0.1682812829,0.1683014573,0.1683005807,0.1738169836,0.1674617197,0.1683136402,0.1681020536,0.1838350256,0.1647316329,0.1689438164,0.168242649,0.1683929726,0.1682811068
0.1880895281,0.1833872565,0.1842573332,0.1840597024,0.1842403049,0.1842390019,0.1842404002,0.184240187,0.1842405084,0.1842370709,0.1858094408,0.1751403509,0.1842406645,0.1842378228,0.1898011325,0.1842386711,0.1917122874,0.0578200834,0.1843338842,0.1842312323,0.1842526558,0.1842357027,0.1842534536,0.1841124461,0.1868394805,0.1836715891,0.1916312275,0.1718147327,0.1846016968,0.1836807086,0.1842402742,0.1842401938,0.2399421367,0.1431305552,0.1842403741,0.1842384037,0.1859011083,0.1692191328,0.1842480277,0.1841454131,0.1842405914,0.1842401953,0.1938887812,0.1645496714,0.1898749046,0.1837477381,0.1865494262,0.1755047605,0.185232461,0.1828522802,0.1976854707,0.1429259414,0.1931286731,0.1667471402,0.2099162282,0.1104756254,0.1951279559,0.180140085,0.1907226356,0.1837198292,0.1875379917,0.1837597973,0.1907942299,0.1751250467,0.1887841232,0.183514932,,,0.1842457842,0.1842395877,0.1852631664,0.1841378036,0.1842408999,0.1842401262,0.1999673642,0.1815400253,0.1870078891,0.1840628314,0.189246742,0.1792133812,0.1846315315,0.184203651,0.1842470538,0.1841864539,0.1842407436,0.1842396529,0.1872473323,0.1837598351,0.184246993,0.184135326,0.1924869709,0.182121993,0.1843354673,0.1833385387,0.1842631584,0.1841771832
0.1879666539,0.1832882927,0.1841426821,0.1839361116,0.1841248541,0.1841235363,0.1841248263,0.1841247615,0.184125071,0.1841217281,0.1856928998,0.1750705735,0.1841263223,0.1841173058,0.1897592545,0.1841241589,0.1915655813,0.057820072,0.1842183757,0.1841158111,0.1841713862,0.1841113132,0.1841379909,0.1839974544,0.1867341704,0.183555568,0.1915004414,0.1717415636,0.1844865179,0.1835650659,0.1841248016,0.1841247635,0.2320503384,0.1390783167,0.1841249449,0.1841229811,0.1857874812,0.1690843966,0.1841326111,0.1840298518,0.184124917,0.1841247571,0.1937671468,0.1644464297,0.189749673,0.1836339826,0.1864325584,0.1754326747,0.1851263836,0.1827549862,0.1976198686,0.1429262667,0.1930077274,0.1666419184,0.2097927332,0.1104217146,0.1951279559,0.1799376388,0.190603055,0.1836047306,0.1874387717,0.1836434388,0.190695117,0.1750517303,0.1886740542,0.1833993069,,,0.184130337,0.1841242273,0.1841262597,0.1841098899,0.1841254698,0.1841246975,0.1999085309,0.1814392103,0.186888035,0.1839476499,0.1892456378,0.1791529408,0.1845165414,0.1840883995,0.1841315985,0.1840713251,0.1841248999,0.1841245865,0.1871462522,0.1836434896,0.1841314949,0.1840197523,0.1924869512,0.1820211438,0.1842243654,0.1831833569,0.1841476466,0.1840621727
0.1879666539,0.1832882927,0.1841426821,0.1839361116,0.184124851,0.1841235363,0.1841248211,0.1841247095,0.184125071,0.1841217281,0.1856928998,0.1750710369,0.184126378,0.1841173058,0.1897592545,0.1841241589,0.1915655813,0.0578200543,0.1842183757,0.1841158111,0.1841713862,0.1841113132,0.1841379909,0.1839974544,0.1867341704,0.183555568,0.1915004414,0.1717415636,0.1844865179,0.1835650659,0.1841247691,0.1841247509,0.2316952868,0.1388476522,0.1841249449,0.1841229811,0.1857874812,0.1690843966,0.1841326111,0.1840298518,0.1841247677,0.1841246673,0.1937671468,0.1644464297,0.189749673,0.1836339826,0.1864325584,0.1754331677,0.1851263836,0.1827549862,0.1976198685,0.1429265377,0.1930077274,0.1666419184,0.2097927332,0.1104217146,0.1951279558,0.1799376389,0.1906030549,0.1836047306,0.1874387717,0.1836434388,0.1906951176,0.1750517303,0.1886740541,0.1833993068,,,0.1841303369,0.1841242333,0.1841262597,0.1841098899,0.1841254698,0.1841246975,0.1999085309,0.1814392103,0.186888035,0.1839476499,0.1892456378,0.1791529408,0.1845165414,0.1840883995,0.1841315985,0.1840713251,0.184125227,0.184124522,0.1871462522,0.1836434896,0.1841314297,0.1840197522,0.1924869514,0.1820211438,0.1842243654,0.1831833569,0.1841476466,0.1840621727
0.3952409087,0.3882387366,0.3882702036,0.3880879346,0.3882544613,0.3882526686,0.3882549151,0.3882542434,0.3882547617,0.3882501964,0.3889472082,0.374855874,0.388256929,0.388242319,0.3945307536,0.3880897798,0.3967518217,0.1974219936,0.3883505576,0.3882451433,0.3883369712,0.3882327875,0.3882844581,0.3879635889,0.3912333398,0.3876881723,0.3985592091,0.3716610493,0.3888740419,0.3872883107,0.3882543588,0.3882543245,0.4264863593,0.2225417157,0.3882545885,0.3882518921,0.3897561188,0.376128374,0.3882628183,0.3881522478,0.388254348,0.3882541936,0.3979192666,0.3685664671,0.3959437206,0.387604236,0.3893240791,0.3744253117,0.3911789114,0.3850615205,0.405505767,0.3430176225,0.3971440145,0.3708162422,0.4132012431,0.3180712104,0.410775404,0.3832069082,0.3947463866,0.3877334448,0.3921118264,0.3877149162,0.3954267289,0.3787563256,0.3918697444,0.3877698769,,,0.3882548624,0.3882494521,0.3882558723,0.3882391442,0.3882552013,0.388254262,0.4080830214,0.3850003967,0.3901676805,0.3882386838,0.402180696,0.3770119895,0.3893572511,0.3881499437,0.3882750067,0.388058588,0.3882550433,0.3882539144,0.3917584819,0.3877141475,0.3882616357,0.3881414266,0.4112513927,0.3843018247,0.3883426171,0.3874360962,0.3883220169,0.3879119683
0.3952407362,0.3882387366,0.3882702036,0.3880879346,0.3882551111,0.3882526686,0.3882549151,0.3882542452,0.3882547617,0.3882501964,0.3889472085,0.3748556642,0.3882569264,0.388242319,0.3945307536,0.3880897798,0.3967518162,0.1974219918,0.3883505576,0.3882451433,0.3883369712,0.3882327872,0.3882844599,0.3879635888,0.3912333631,0.3876881723,0.3985591612,0.3716610493,0.3888740419,0.3872883107,0.3882543555,0.3882543054,0.4264858337,0.2225417034,0.3882546442,0.3882518921,0.3897561205,0.376128374,0.3882628183,0.388152248,0.3882545933,0.3882542093,0.3979192666,0.3685664671,0.3959437206,0.3876042363,0.3893240791,0.3744250053,0.3911789114,0.3850615197,0.4055057646,0.3429871856,0.3971440145,0.3708162422,0.413201243,0.3180712104,0.4107753745,0.3832069119,0.3947463866,0.3877334444,0.3921118264,0.3877149163,0.3954267423,0.3787563256,0.3918697436,0.3877698769,,,0.3882548843,0.3882494805,0.3882558723,0.3882391434,0.3882552013,0.388254262,0.4080830235,0.3850003967,0.3901676802,0.3882386881,0.402180696,0.3770119895,0.3893572493,0.3881499436,0.388275007,0.388058588,0.3882549731,0.388253968,0.3917585748,0.3877141473,0.3882616072,0.3881414266,0.4112513928,0.3843018247,0.3883426171,0.3874360953,0.3883220173,0.387911968
0.3786009495,0.3648851613,0.3650124968,0.3648520734,0.3649986366,0.3649964099,0.3649995212,0.3649983884,0.364999005,0.3649933409,0.3650568198,0.3476945566,0.3650019003,0.3649823574,0.3749357536,0.3645721981,0.3744458357,0.195317654,0.3650970405,0.3649890644,0.3651134795,0.3649696448,0.3650437823,0.3645608056,0.3683097204,0.3644350347,0.3779365056,0.3446205872,0.365850061,0.3636671851,0.3649984936,0.364998474,0.4098778166,0.2225406018,0.3649987906,0.3649954343,0.3663555856,0.3554923751,0.3650075258,0.3648899336,0.3649985314,0.3649984372,0.3746836721,0.3453020326,0.3745436891,0.3642051553,0.3659586734,0.3465509427,0.3696516626,0.3601668689,0.3856266036,0.3161991214,0.3738941878,0.3476006078,0.3892971911,0.2979795337,0.3978733759,0.3591776887,0.3715028966,0.3644768103,0.3693445193,0.3642954115,0.3727120608,0.3551184348,0.3677743808,0.3617596031,,,0.3649998816,0.3649841888,0.3650000455,0.3649829952,0.3649994813,0.3649983919,0.3884632815,0.3612335908,0.366147787,0.3648851083,0.3868404026,0.3481193259,0.3667406551,0.3648329275,0.3650315812,0.3646747977,0.3649986638,0.3649983101,0.3689364971,0.3642952286,0.3650061034,0.364878465,0.4013855265,0.359383926,0.3650765774,0.3642909521,0.365106424,0.3644006249
0.3786009494,0.3648851613,0.3650124968,0.3648520734,0.3649986508,0.3649964099,0.3649995213,0.3649983876,0.364999005,0.3649933409,0.3650568198,0.347688994,0.3650019003,0.3649823574,0.3749357537,0.364572198,0.3744458357,0.1953176543,0.3650970405,0.3649890644,0.3651134793,0.3649696448,0.3650437823,0.3645608056,0.3683097204,0.3644350347,0.3779365056,0.3446205873,0.365850061,0.3636671851,0.3649985063,0.3649984608,0.409867109,0.2225404777,0.3649987916,0.3649954343,0.3663555856,0.3554923751,0.3650075258,0.3648899336,0.3649986303,0.3649984225,0.3746836721,0.3453020326,0.3745436891,0.3642051553,0.3659586733,0.3465451374,0.3696516626,0.3601668695,0.3856266038,0.3161980593,0.3738941878,0.3476006078,0.3892971911,0.2979795337,0.3978733759,0.3591776889,0.3715028966,0.3644768103,0.3693445193,0.3642954115,0.3727120609,0.3551184348,0.3677743808,0.3617596031,,,0.3649998816,0.3649841888,0.3650000455,0.3649829952,0.3649994813,0.3649983919,0.3884632815,0.3612335908,0.366147787,0.3648851083,0.3868404026,0.3481193259,0.3667406551,0.3648329275,0.3650315812,0.3646747977,0.3649989667,0.3649978633,0.3689364972,0.3642952286,0.3650061034,0.364878465,0.4013855265,0.3593839259,0.3650765774,0.3642909521,0.365106424,0.3644006248
0.3203480939,0.074633433,0.1581526432,0.1581101794,0.1581137442,0.15810877,0.1581165257,0.1581130836,0.1582280957,0.1581019497,0.1606908228,0.0018922819,0.1583055477,0.1580714521,0.1835136285,0.15541785,0.2156862034,0.1562299466,0.158245385,0.1581008106,0.1584499937,0.1563391066,0.1582460822,0.1568189769,0.1591612244,0.1573532101,0.197242925,0.0846547684,0.1610282618,0.1530212962,0.158113421,0.1581133471,0.1665317396,9.95281909863268E-07,0.1581144474,0.1581032254,0.1842089579,0.1564554804,0.1582617379,0.1581019162,0.1581135347,0.1581131568,0.1684782527,0.1368664559,0.1756771644,0.0394871926,0.1856598885,0.0141812741,0.1626742842,0.1528758029,0.1662324554,0.112265078,0.1674199313,0.1401532926,0.1755367499,0.1152787172,0.2356012317,0.1485653706,0.1650806654,0.1575534955,0.1702809515,0.1070728868,0.1628088683,0.1490256493,0.1622185918,0.1178533763,,,0.1581555716,0.1576770763,0.1581310389,0.1581116523,0.1581142978,0.1581133304,0.1650471542,0.1544706805,0.1650249816,0.0920303611,0.1932187034,0.0790017467,0.1635562659,0.1575674558,0.1582987539,0.155881896,0.1581140224,0.1581129278,0.168344846,0.1244278871,0.1582785742,0.1581033685,0.1869500178,0.1503518526,0.1584222159,0.1580966011,0.1586988612,0.1527502897
0.0655109201,0.0486755419,0.0585168215,0.0583941781,0.058506643,0.0585064444,0.0585068926,0.0585064151,0.0585118732,0.0585059182,0.0726898726,0.053840828,0.0585067687,0.0585055065,0.0585211604,0.0482684843,0.1480324889,0.0442933432,0.0585242288,0.0583207686,0.0585434881,0.0585052809,0.0585840536,0.0584978653,0.0596028748,0.0537098302,0.0805945575,0.0461646573,0.0593503275,0.0579541759,0.0585064634,0.0585064571,0.0824272505,4.87907995367173E-07,0.0585095212,0.0585061429,0.0911321986,0.0549936875,0.0586853847,0.058491695,0.0585064618,0.0585064472,0.0599192738,0.057772486,0.0594058979,0.0486841388,0.0709124188,0.0516145019,0.0594830324,0.0581861202,0.1349658995,0.0354573922,0.0590296905,0.0580413844,0.2122735719,0.0077229247,0.0585580354,0.0299854962,0.0585453476,0.0580159493,0.0593404769,0.0525332635,0.0777418472,0.0453594238,0.072835793,0.0578009514,,,0.0585089814,0.058480289,0.0585372291,0.058503373,0.0585065857,0.0585051845,0.0634058793,0.0310592239,0.0590891648,0.0511628749,0.0643824246,0.0516162833,0.058559073,0.0579057833,0.0585158558,0.0585026412,0.0585064753,0.0585064426,0.059340934,0.0530500573,0.0587044506,0.0584940178,0.0618476852,0.0448085067,0.0585634331,0.0578788621,0.058515912,0.0583794348
