EX_ac_LPAREN_e_RPAREN_,-1.35e-15
EX_alltn_LPAREN_e_RPAREN_,-5.305057160888429e-19
EX_cit_LPAREN_e_RPAREN_,-7.99076408129316e-05
EX_co2_LPAREN_e_RPAREN_,-0.0009436859890904481
EX_glc_LPAREN_e_RPAREN_,-0.002387662266624
EX_h_LPAREN_e_RPAREN_,0.002910098164302796
EX_h2o_LPAREN_e_RPAREN_,0.002046319816026631
EX_inost_LPAREN_e_RPAREN_,3.2646235158959274e-21
EX_minohp_LPAREN_e_RPAREN_,-3.2646235158959274e-21
EX_mso3_LPAREN_e_RPAREN_,2.227953327929493e-19
EX_o2_LPAREN_e_RPAREN_,-0.0005113630930616289
ACALD,0.0002465912226506871
ACKr,4.269977455452051e-16
ACONTa,-1.8614095724858726e-12
ACONTb,-1.861409576581018e-12
ACS,0.0011987604538992998
ACt2rpp,1.35e-15
ACtex,1.35e-15
ADCL,3.851859888774465e-34
ADCS,3.851859888774465e-34
ADK3,0.0012001729689866028
ADNCYC,-1.87e-32
ADSK,2.227953327929493e-19
AKGDH,-1.06e-12
ALDD2y,0.0011188528112240372
ALLTAMH,6.506598111214783e-19
ALLTN,6.506598111214783e-19
ALLTNt2rpp,5.305057160888429e-19
ALLTNtex,5.305057160888429e-19
ASAD,-0.0013640315187873273
ASPK,0.0013640315187873273
ASPTA,-0.0013640315187873273
ATPM,-0.0005159992
ATPS4rpp,1.88546988594034e-06
BPNT,2.227953327929493e-19
CCGS,-3.851859888774465e-34
CDGR,-3.851859888774465e-34
CDGS,-3.851859888774465e-34
CHORS,3.851859888774465e-34
CITL,7.990764267433959e-05
CITt7pp,7.99076408129316e-05
CITtex,7.99076408129316e-05
CO2tex,0.0009436859890904481
CO2tpp,0.0009436859890904481
CS,-1.58138677901017e-18
CYTBO3_4pp,0.001022726186123258
DADA,1.3475791829726702e-20
DADK,-1.3475791829726702e-20
DGK1,-1.4125150873970228e-06
DHNPA2r,3.851859888774465e-34
DHPS2,3.851859888774465e-34
DNMPPA,3.851859888774465e-34
DRPA,1.4125150873970363e-06
E4PD,-3.8518598887744666e-34
EDA,-2.46950432506885e-23
EDD,-2.46950432506885e-23
ENO,0.004774382856122548
FALDH2,-2.227953327929493e-19
FALGTHLs,-2.227953327929493e-19
FBA,0.0023867205898990707
FBP,-1.1e-24
FDMO2,-2.227953327929493e-19
FMNRx,-2.227953327929493e-19
FTHFLi,0.0013640315187873273
FUM,-1.8614094640656553e-12
G6PDH2r,-9.88126568715899e-22
GAPD,0.004774382856523068
GCALDD,3.851859888774465e-34
GHMT2r,-0.0013640315187873273
GK1,1.4125150873969163e-06
GLCptspp,7.57918512441939e-43
GLCt2pp,0.002387662266624
GLCtex,0.002387662266624
GLNS,-1.805559322863032e-35
GLNabcpp,4.032415821060768e-34
GLUDy,-0.0013640315187873273
GLUt2rpp,-4.032415821060768e-34
GLXCL,-4.0052054163120524e-13
GLYCK,-4.0052054163120524e-13
GLYCTO2,3.851859888774465e-34
GMPR,-1.3475791829726702e-20
GND,-9.634315254652106e-22
GUAD,1.2015409503263541e-19
GUAPRT,1.4125150873969027e-06
H2Otex,-0.002046319816026631
H2Otpp,-0.002046319816026631
HEX1,0.002387662266624
HPPK2,3.851859888774465e-34
HPYRI,4.0052054163120524e-13
HPYRRx,-4.0052054163120524e-13
HSDy,-0.0013640315187873273
HSK,0.0013640315187873273
Htex,-0.002910098164302796
ICDHyr,-1.06e-12
ICL,-8.01409576581018e-13
INSTtex,-3.2646235158959274e-21
MALS,-3.67842658796351e-16
MDH,-0.0034902589800092374
MDH2,-2.32986366758421e-16
ME1,-4.44e-16
ME2,0.003490258978148137
MINOHPtexi,3.2646235158959274e-21
MSO3abcpp,-2.227953327929493e-19
MSO3tex,-2.227953327929493e-19
MTHFC,-0.0013640315187873273
MTHFD,-0.0013640315187873273
NADH16pp,0.001022726198532839
NADH5,-1.05479385524576e-11
NADTRHD,-3.14128402467303e-08
NDPK1,0.001201585484074
NDPK5,-1.412515087397259e-06
NH4tex,-1.9505094097892405e-18
NH4tpp,-1.9505094097892405e-18
NTD11,-1.3475791829726702e-20
NTD6,1.3475791829726702e-20
NTD8,1.4125150873970228e-06
O2tex,0.0005113630930616289
O2tpp,0.0005113630930616289
OHPBAT,-3.8518598887744666e-34
PAPSR2,2.227953327929493e-19
PDE1,-1.87e-32
PDH,0.00033902537631743995
PERD,-3.8518598887744666e-34
PFK,0.0023867205898990707
PFL,0.0013640315187873275
PGI,0.002387662266624002
PGK,-0.004774382856523068
PGL,-9.88126568715899e-22
PGM,-0.004774382856122548
PHYTSpp,3.2646235158959274e-21
PIt2rpp,4.336808689942018e-19
PItex,4.1409312789882623e-19
POR5,1.412515087397259e-06
PPC,-8.35e-20
PPCK,-0.004774382856122459
PPK2r,3.851859888774465e-34
PPKr,-0.0012001729689866969
PPM,-1.3475791829726702e-20
PPM2,1.4125150873970363e-06
PPS,-9.42e-17
PRPPS,1.4125150873969027e-06
PTAr,-4.27061589169374e-16
PUNP4,1.4125150873970228e-06
PUNP5,-1.3475791829726702e-20
PUNP6,1.3475791829726702e-20
PYK,-7.08856553815064e-19
RNDR1b,1.3475791829726702e-20
RNDR2b,-2.36271124622676e-19
RNTR2c2,1.412515087397259e-06
RPE,-9.41676724931282e-07
RPI,-9.41676724931281e-07
SADT2,2.227953327929493e-19
SERD_L,0.0013640315187873273
SFGTHi,-2.227953327929493e-19
SO4t2pp,2.227953327929493e-19
SO4tex,2.227953327929493e-19
SUCCt2_2pp,7.99076408129316e-05
