PGI,0.16872309115448184,0.17003148990878308
PFK,0.19515917858234927,0.19657889173469412
FBA,0.19514995758932097,0.19651624262271639
TPI,0.19514995737760968,0.19651624261450595
GDH,0.424605510696246,0.42605501209182167
PGK,0.4246055735661583,0.42605501551748853
GPM,0.42411608826259084,0.42564039527358627
ENO,0.4241160882642121,0.42564039527282677
PYK,0.180103291174898,0.18193901847258
ZWF,0.059911592286354454,0.061209721685967285
PGL,0.0599115565052156,0.061209682210963255
GND,0.03999572316353307,0.04005538779809991
RPE,0.026441818944786595,0.026504379527512743
RPI,0.01354586070804358,0.013577748800571691
X5P_GAP_TKT,0.026441818942513594,0.02650437956102262
F6P_E4P_TKT,0.013164017606687159,0.013202141296955353
S7P_R5P_TKT,0.01327703457283513,0.013302237863674984
F6P_GAP_TAL,0.01327703709714203,0.013302238003951606
S7P_E4P_TAL,0.013277042944264876,0.013302238199805513
FBP,9.21933165626744e-06,6.264900457441378e-05
PPC,0.07138933195242547,0.09610358210116864
PCK,0.055988165771221184,0.08408981092817124
PPS,6.404179195754587e-06,7.828506354809368e-06
MAD,0.027562620964867193,0.02997640339819587
PDH,0.25702936941158994,0.2576646959282596
GLT,0.03786547031903532,0.03850670482005742
ACN_1,0.0378654703192616,0.03850670481981238
ACN_2,0.03786547031923678,0.038506704819812825
ICD,0.021378319430912028,0.023136580931179006
LPD,0.02102500858703754,0.022837271750422473
SK,0.021025246210506752,0.022837283465748558
SDH,0.03751215947941878,0.03820739563906503
FUMA,0.03751215947206299,0.03820739563908657
MQO,2.2500826326092582,2.4138078723138303
MDH,2.2264815164979486,2.3873711829032946
ACEA,0.015370123888485394,0.016487150890789722
ACEB,0.015370123888622751,0.01648715089200817
ACEK_1,0.001709337646123325,0.0017098688931582993
ACEK_2,0.0017093376461227983,0.0017098688931164163
EDD,0.019856204487664147,0.02118193849489029
EDA,0.019856204488124023,0.021181938495822995
NADH_req,0.5024064330953418,0.7438186092004154
PNT_req,0.11672595869133741,0.11811392976524676
ADK,0.011107661749855927,0.011146524313558961
ATP_syn,1.418955332690641,1.656211084951726
CYA,0.008204445397523219,0.008405154894168232
DOS,0.008204445402636342,0.00840515487285636
ACK,0.0027333364679176073,0.002895550708853206
ACS,0.0027331828685607466,0.002895387821937663
PTA,0.0027333364131483023,0.002895550706374663
PTS_0,0.22999999949081107,0.23000000075233706
PTS_1,0.22999999999924103,0.2300000000002819
PTS_2,0.22999999999924814,0.23000000000027843
PTS_3,0.2299999999998551,0.23000000000010024
PTS_4,0.22999999999985515,0.23000000000010015
GLC_feed,0.22999999999999998,0.22999999999999998
CYTBO,0.456346678344644,0.4584019012230788
SQR,0.037512159475277834,0.038207395639149405
NDHII,0.1049258987289894,0.35258885758542696
GROWTH,4.906707881840319e-07,5.791980971326227e-07
ATP_MAINTENANCE,1.7593853539948523,1.9655954120108434
XCH_GLC,0.2299999999998555,0.23000000000010015
PIT,0.0010196137608967657,0.0012035773807062289
XCH_P,0.0010196137918818528,0.0012035781827244097
XCH_ACE1,1.5357371777213433e-07,1.6288553738066373e-07
_ACE_OUT,1.5357367857254514e-07,1.6288553968266082e-07
XCH_ACE2,1.5357371766950453e-07,1.6288553738643682e-07
GL6P_HYDROLYSIS,3.578052708728783e-08,3.946544890243518e-08
CITRA_SYN,0.20208517956988348,0.20211800908370034
