PGI,0.17051715900720513,0.17128145225290806
PFK,0.19748333713969526,0.2055394907080447
FBA,0.19735899929355413,0.2054179214676471
TPI,0.19735899929634873,0.2054179218838874
GDH,0.4269471853581047,0.4350024866163662
PGK,0.42694718400556003,0.4350024748273712
GPM,0.4265769909147545,0.4346290368373817
ENO,0.42657699091480733,0.4346290368426658
PYK,0.17860811261995324,0.18722530580185004
ZWF,0.058667281275805734,0.059432021400441695
PGL,0.058667245959981615,0.05943198730369928
GND,0.04055584929150325,0.051500370533578796
RPE,0.026859364287512833,0.03415414769901294
RPI,0.013696485003719458,0.017346222874478102
X5P_GAP_TKT,0.026859364275618157,0.03415414757726946
F6P_E4P_TKT,0.013384995968835238,0.017031994891355897
S7P_R5P_TKT,0.013474368454993398,0.017122154279250276
F6P_GAP_TAL,0.013474368410809477,0.017122153594689247
S7P_E4P_TAL,0.013474368331665628,0.01712215296335267
FBP,0.00012156919918492933,0.0001243378929252169
PPC,0.061656813286924975,0.06339840670925843
PCK,0.043807513079488575,0.04611561550708607
PPS,8.552630127813584e-06,8.785242794664387e-06
MAD,0.031432045080327264,0.031811454686496064
PDH,0.25468792277269436,0.2565476720549772
GLT,0.03846626469986929,0.03890984795871263
ACN_1,0.03846626470039197,0.03890984795891252
ACN_2,0.03846626470039925,0.038909847958912475
ICD,0.023601047908336975,0.024237971584864317
LPD,0.023331456946280884,0.023970730625149206
SK,0.02333142504729118,0.0239707261604069
SDH,0.038196673731108376,0.03864260699922068
FUMA,0.038196673731439985,0.03864260699921898
MQO,2.120908130694757,2.1343795422892695
MDH,2.099405101997165,2.112749696791629
ACEA,0.014671876374123531,0.014865216785335214
ACEB,0.014671876374064875,0.014865216786130678
ACEK_1,0.001708921863967833,0.0017090028019860406
ACEK_2,0.0017089218639695293,0.001709002802038713
EDD,0.00716691123022965,0.018876172109550306
EDA,0.007166910543626584,0.018876172109429008
NADH_req,0.3583756026035163,0.36439628884054215
PNT_req,0.11977080405098439,0.12927448578895082
ADK,0.011016133811906092,0.011027872617108057
ATP_syn,1.2782194442039991,1.2986072822258314
CYA,0.00803745521819606,0.008070194994404504
DOS,0.00803745521868472,0.008070194998367813
ACK,0.0029375516340952408,0.0029818000523070486
ACS,0.0029373862717565957,0.0029816321657177053
PTA,0.0029375516494093393,0.00298180005318088
PTS_0,0.22999999926406112,0.23000000109744168
PTS_1,0.22999999999887052,0.2300000000015544
PTS_2,0.2299999999988751,0.23000000000157073
PTS_3,0.2299999999995933,0.23000000000060067
PTS_4,0.22999999999959406,0.230000000000603
GLC_feed,0.22999999999999998,0.22999999999999998
CYTBO,0.46003571736456544,0.467220294501494
SQR,0.03819667373449626,0.03864260699923386
NDHII,0.5015501964378836,0.510217780855562
GROWTH,4.3809993389305527e-07,4.41952407918054e-07
ATP_MAINTENANCE,1.6323062032662428,1.6582246260673652
XCH_GLC,0.2299999999995947,0.2300000000005941
PIT,0.0009103716773387371,0.000918377029639027
XCH_P,0.0009103716668524776,0.0009183769348678317
XCH_ACE1,1.6536699779649834e-07,1.6788714195846803e-07
_ACE_OUT,1.653670135496172e-07,1.678871417271577e-07
XCH_ACE2,1.6536699783435947e-07,1.6788714195798464e-07
GL6P_HYDROLYSIS,3.409703231311066e-08,3.532332482882359e-08
CITRA_SYN,0.200420220721506,0.20203788417485244
